;Mes;Hora;tipo_dia;mean;std;low_bound;high_bound
147;4;01:00;No laborable;1,0564544462531755;0,1956069377631957;0,8608475084899798;1,2520613840163712
148;4;02:00;Laborable;0,8024331275893247;0,15383591491902354;0,6485972126703012;0,9562690425083482
149;4;02:00;No laborable;0,956211505225606;0,1494744439341778;0,8067370612914282;1,105685949159784
150;4;03:00;Laborable;0,7724958673386101;0,1590497582387191;0,613446109099891;0,9315456255773292
151;4;03:00;No laborable;0,9119931333676531;0,12774753080568352;0,7842456025619695;1,0397406641733367
152;4;04:00;Laborable;0,760256575428846;0,15597812179216972;0,6042784536366762;0,9162346972210157
153;4;04:00;No laborable;0,880914233576382;0,13797703488814828;0,7429371986882337;1,0188912684645302
154;4;05:00;Laborable;0,8074868468735062;0,13512675540235913;0,6723600914711472;0,9426136022758653
155;4;05:00;No laborable;0,8769496274007262;0,13729813867538465;0,7396514887253416;1,014247766076111
156;4;06:00;Laborable;0,9430851901039408;0,09596148879208719;0,8471237013118535;1,039046678896028
157;4;06:00;No laborable;0,907481664082339;0,1298987378815474;0,7775829262007916;1,0373804019638864
158;4;07:00;Laborable;1,0685689996572436;0,0962097425870879;0,9723592570701557;1,1647787422443314
159;4;07:00;No laborable;0,89981531524758;0,13214592907635167;0,7676693861712283;1,0319612443239317
160;4;08:00;Laborable;1,1425928787263915;0,11967742386963481;1,0229154548567567;1,2622703025960262
161;4;08:00;No laborable;0,9273206552574439;0,12418928374413102;0,8031313715133128;1,051509939001575
162;4;09:00;Laborable;1,1660432697345942;0,12357065482780695;1,042472614906787;1,2896139245624012
163;4;09:00;No laborable;1,0302861074000322;0,12460103495983191;0,9056850724402004;1,1548871423598641
164;4;10:00;Laborable;1,1211253289267198;0,1059968122686989;1,0151285166580208;1,2271221411954187
165;4;10:00;No laborable;1,0532360710216404;0,13205239295098364;0,9211836780706568;1,185288463972624
166;4;11:00;Laborable;1,0887260200745161;0,09031694647863456;0,9984090735958816;1,1790429665531508
167;4;11:00;No laborable;1,0404861809216168;0,14461880893934653;0,8958673719822703;1,1851049898609634
168;4;12:00;Laborable;1,0788385256986222;0,07523270450069108;1,003605821197931;1,1540712301993132
169;4;12:00;No laborable;1,004686925892393;0,1355931711860077;0,8690937547063853;1,1402800970784006
170;4;13:00;Laborable;1,0540580075429493;0,07502515409574442;0,9790328534472049;1,1290831616386938
171;4;13:00;No laborable;0,9834391339088902;0,1704635533170828;0,8129755805918073;1,153902687225973
172;4;14:00;Laborable;0,9994762069884178;0,08955536922258275;0,909920837765835;1,0890315762110006
173;4;14:00;No laborable;0,914780590476911;0,18834907727030556;0,7264315132066054;1,1031296677472164
174;4;15:00;Laborable;0,9430664589638382;0,09969958580752844;0,8433668731563098;1,0427660447713667
175;4;15:00;No laborable;0,7988690787630349;0,20309090647378816;0,5957781722892468;1,001959985236823
176;4;16:00;Laborable;0,9115535893886614;0,10986680058567819;0,8016867888029832;1,0214203899743395
177;4;16:00;No laborable;0,7335103870780755;0,19894941201806074;0,5345609750600148;0,9324597990961362
178;4;17:00;Laborable;0,9271061923217772;0,10276139453693486;0,8243447977848423;1,029867586858712
179;4;17:00;No laborable;0,7562905771198883;0,17171960854457843;0,5845709685753099;0,9280101856644668
180;4;18:00;Laborable;0,9691425802511451;0,08817605801802324;0,8809665222331219;1,0573186382691684
181;4;18:00;No laborable;0,8560597849840261;0,18554065021309302;0,6705191347709332;1,041600435197119
182;4;19:00;Laborable;1,0354493081543776;0,11647063514743629;0,9189786730069414;1,151919943301814
183;4;19:00;No laborable;0,9734960878001515;0,19226976387686265;0,7812263239232888;1,1657658516770142
184;4;20:00;Laborable;1,1341587008502816;0,13018086702724446;1,0039778338230372;1,264339567877526
185;4;20:00;No laborable;1,1878601742035881;0,21169473686834983;0,9761654373352383;1,399554911071938
186;4;21:00;Laborable;1,245487468867138;0,18890241976725547;1,0565850490998825;1,4343898886343935
187;4;21:00;No laborable;1,4394840195830207;0,39761574625867796;1,0418682733243427;1,8370997658416988
188;4;22:00;Laborable;1,1405087474559852;0,14749908790504276;0,9930096595509424;1,288007835361028
189;4;22:00;No laborable;1,3658331296954556;0,360151165160682;1,0056819645347734;1,7259842948561377
190;4;23:00;Laborable;1,0525341291246062;0,14253303271522091;0,9100010964093853;1,1950671618398272
191;4;23:00;No laborable;1,2276442030903376;0,2752650128245888;0,9523791902657488;1,5029092159149264
192;5;00:00;Laborable;0,9756920727482195;0,11775751909789918;0,8579345536503202;1,0934495918461187
193;5;00:00;No laborable;1,1564700863273016;0,18719707591569665;0,969273010411605;1,3436671622429983
194;5;01:00;Laborable;0,9043934374051767;0,1257862002864959;0,7786072371186809;1,0301796376916728
195;5;01:00;No laborable;1,0366404329096055;0,14973362041441893;0,8869068124951865;1,1863740533240243
196;5;02:00;Laborable;0,8585390484310236;0,1303215460229305;0,728217502408093;0,9888605944539541
197;5;02:00;No laborable;0,959612873784823;0,1278803337048324;0,8317325400799905;1,0874932074896553
198;5;03:00;Laborable;0,8398103326561059;0,13497154455726829;0,7048387880988376;0,9747818772133743
199;5;03:00;No laborable;0,9283921163688892;0,13918814897578913;0,7892039673931001;1,0675802653446782
200;5;04:00;Laborable;0,8356865183206251;0,13319536379919988;0,7024911545214252;0,9688818821198251
201;5;04:00;No laborable;0,9023080480794664;0,15528353588738714;0,7470245121920793;1,0575915839668535
202;5;05:00;Laborable;0,8684401459525956;0,12093618152684549;0,7475039644257501;0,989376327479441
203;5;05:00;No laborable;0,8993218779002985;0,16818008827179273;0,7311417896285057;1,0675019661720913
204;5;06:00;Laborable;0,95793864765126;0,08865545452827446;0,8692831931229855;1,0465941021795344
205;5;06:00;No laborable;0,9038644143126318;0,1620465983718877;0,741817815940744;1,0659110126845195
206;5;07:00;Laborable;1,0372161462137792;0,07380727704436188;0,9634088691694174;1,111023423258141
207;5;07:00;No laborable;0,8819427260055622;0,1563465567357189;0,7255961692698434;1,038289282741281
208;5;08:00;Laborable;1,0917362517548057;0,07863859554803736;1,0130976562067684;1,170374847302843
209;5;08:00;No laborable;0,9241780746428925;0,14225528670098056;0,781922787941912;1,066433361343873
210;5;09:00;Laborable;1,098112908905258;0,07650507134265257;1,0216078375626054;1,1746179802479104
211;5;09:00;No laborable;0,9713248018847539;0,14125123756297414;0,8300735643217798;1,112576039447728
212;5;10:00;Laborable;1,0758731501850813;0,07665603170118572;0,9992171184838956;1,152529181886267
213;5;10:00;No laborable;0,9908431727545376;0,13598271609058196;0,8548604566639556;1,1268258888451195
214;5;11:00;Laborable;1,0670702330445074;0,06857836245757332;0,9984918705869341;1,1356485955020807
215;5;11:00;No laborable;1,0057919808988771;0,11382678631435829;0,8919651945845188;1,1196187672132354
216;5;12:00;Laborable;1,0710294495266386;0,06785953389263372;1,0031699156340048;1,1388889834192724
217;5;12:00;No laborable;0,999976551679648;0,10420853525356104;0,895768016426087;1,104185086933209
218;5;13:00;Laborable;1,0592618056137053;0,0669289109406296;0,9923328946730757;1,126190716554335
219;5;13:00;No laborable;0,9914198154755591;0,14828883760270664;0,8431309778728525;1,1397086530782659
220;5;14:00;Laborable;1,0271938341995939;0,06656592689568475;0,9606279073039091;1,0937597610952787
221;5;14:00;No laborable;0,9532841669205464;0,1710946980268011;0,7821894688937453;1,1243788649473476
