month,day,gas,ton_CO2,CER_CO2,petroleo,prec,sol,tmed,velmedia,acumuladoprec,Precio medio,anno,Weekend,Invierno,Verano,Otono,Festivo,mes,cat_prec,cat_acumuladoprec,cat_sol,cat_tmed,cat_velmedia,cat_petroleo,cat_gas,cat_ton_CO2,cat_CER_CO2
3,16,16.381666666666668,11.585,0.2316666666666667,49.951666666666675,1.9307363252395595,7.4335562696280695,10.559417954589359,3.1455343118035644,28.164445922185596,43.065,2017.5,0.16666666666666666,0.0,0.0,0.0,0.0,3.0,2.1666666666666665,1.8333333333333333,2.3333333333333335,1.6666666666666667,1.8333333333333333,2.0,2.0,1.8333333333333333,2.0
3,17,16.381666666666668,11.325000000000001,0.23,50.223333333333336,2.1328328610030023,6.083770608701134,10.562675361827852,3.3071494915901454,27.352855476077433,40.54729166666667,2017.5,0.3333333333333333,0.0,0.0,0.0,0.0,3.0,1.8333333333333333,1.8333333333333333,1.6666666666666667,1.5,2.0,2.1666666666666665,2.0,1.8333333333333333,2.0
3,18,16.381666666666668,10.791666666666666,0.23500000000000001,49.44833333333333,1.699855333791671,5.756817221034077,10.847610909005239,3.0446321363954545,26.007141830626477,42.11062499999999,2017.5,0.3333333333333333,0.0,0.0,0.0,0.0,3.0,2.0,1.8333333333333333,1.8333333333333333,2.0,1.6666666666666667,2.1666666666666665,2.0,1.8333333333333333,2.0
3,19,16.381666666666668,10.825000000000001,0.23333333333333336,49.803333333333335,2.5967464575798562,5.227941446923272,11.083678939963981,3.3254291744358864,25.083293978777462,41.08833333333333,2017.5,0.3333333333333333,0.0,0.0,0.0,0.0,3.0,2.1666666666666665,1.8333333333333333,1.6666666666666667,2.1666666666666665,1.8333333333333333,2.1666666666666665,2.0,1.8333333333333333,2.0
3,20,16.381666666666668,10.998333333333333,0.23500000000000001,50.72666666666666,2.6016608878376206,5.467939054131976,10.650862389107775,3.4695758395268084,24.928547878851855,39.440486111111106,2017.5,0.16666666666666666,0.0,0.0,0.0,0.0,3.0,2.3333333333333335,1.6666666666666667,1.6666666666666667,2.0,2.0,2.1666666666666665,2.0,1.8333333333333333,2.0
3,21,16.381666666666668,11.053333333333333,0.23500000000000001,50.98833333333334,2.463310931876842,5.847579161602966,10.095774222085469,3.245301403809423,25.302334922011514,41.77708333333333,2017.5,0.3333333333333333,0.0,0.0,0.0,0.0,3.0,2.1666666666666665,2.0,1.8333333333333333,1.8333333333333333,2.0,2.1666666666666665,2.0,1.8333333333333333,2.0
3,22,16.381666666666668,10.845,0.2316666666666667,50.49000000000001,2.255225796033375,6.063247379599797,9.930233204424901,3.172238381918572,26.12956904191115,41.76625,2017.5,0.3333333333333333,0.0,0.0,0.0,0.0,3.0,2.1666666666666665,2.0,1.8333333333333333,1.6666666666666667,2.0,2.1666666666666665,2.0,1.8333333333333333,2.0
3,23,16.381666666666668,10.883333333333333,0.2316666666666667,50.31666666666666,3.8784172908282186,5.346615583571313,10.051985025381917,3.4142513983245437,27.76847963308728,42.58645833333333,2017.5,0.16666666666666666,0.0,0.0,0.0,0.0,3.0,2.1666666666666665,2.0,1.6666666666666667,1.5,2.3333333333333335,2.0,2.0,1.8333333333333333,2.0
3,24,16.381666666666668,11.121666666666668,0.23333333333333336,50.468333333333334,3.316328588061761,6.22939513837597,10.229899922971724,3.660352161574758,29.568982369987996,36.80722222222222,2017.5,0.3333333333333333,0.0,0.0,0.0,0.0,3.0,2.1666666666666665,2.1666666666666665,2.1666666666666665,1.6666666666666667,2.0,2.0,2.0,1.8333333333333333,2.0
3,25,16.381666666666668,11.293333333333335,0.23333333333333336,50.71333333333333,1.8104670450321807,6.146359789296999,10.115327090443914,3.4856744412757426,31.21872941836375,37.75582729468599,2017.5,0.3333333333333333,0.0,0.0,0.0,0.16666666666666666,3.0,2.3333333333333335,2.1666666666666665,1.8333333333333333,1.6666666666666667,2.0,2.0,2.0,1.8333333333333333,2.0
3,26,16.381666666666668,11.328333333333333,0.23500000000000001,50.89000000000001,1.60039132746795,7.395454338783449,10.96654858171084,3.770371916905669,32.42213816447438,35.78669082125604,2017.5,0.3333333333333333,0.0,0.0,0.0,0.0,3.0,2.0,2.3333333333333335,2.0,2.0,2.3333333333333335,2.0,2.0,1.8333333333333333,2.0
3,27,16.381666666666668,11.306666666666667,0.23500000000000001,50.54333333333333,0.8425159557697839,8.027944953364115,11.79729949172007,3.4206302187052366,32.47463759259566,37.1512711352657,2017.5,0.16666666666666666,0.0,0.0,0.0,0.0,3.0,1.6666666666666667,2.3333333333333335,2.3333333333333335,2.1666666666666665,2.1666666666666665,2.0,2.0,1.8333333333333333,2.0
3,28,16.381666666666668,11.276666666666666,0.2366666666666667,50.34833333333333,0.6712949511976053,8.592363794458533,12.711953924035742,2.9338974056339624,31.6958792879106,38.27722222222222,2017.5,0.3333333333333333,0.0,0.0,0.0,0.0,3.0,1.3333333333333333,2.3333333333333335,2.3333333333333335,2.3333333333333335,1.6666666666666667,2.0,2.0,1.8333333333333333,2.0
3,29,16.381666666666668,11.334999999999999,0.2366666666666667,49.70666666666667,0.6548179146769649,8.771622182870475,12.960284032858603,2.9696678607613087,29.68331764093719,35.16217391304348,2017.5,0.3333333333333333,0.0,0.0,0.0,0.0,3.0,1.6666666666666667,2.3333333333333335,2.5,2.5,1.6666666666666667,2.0,2.0,1.8333333333333333,2.1666666666666665
